"","Site.Name","Plug_ID","Species","ANALYSIS","Timepoint","Treatment","Tank","Temperature","CO2","Bleaching.Score","Blch.Time"
"2813","Reef.18",2308,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.4395447806008,"9 week"
"2814","Reef.18",2308,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.1042440034866,"10 week"
"2815","Reef.18",2308,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",7.02140663007663,"11 week"
"2816","Reef.18",2308,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.7557414740478,"12 week"
"2817","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.7945100265803,"1 week"
"2818","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",11.8619366589434,"2 week"
"2819","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.1377426691045,"3 week"
"2820","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",11.3159987244865,"4 week"
"2821","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.3498611663048,"5 week"
"2822","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.9975482690597,"6 week"
"2823","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.7782453136886,"7 week"
"2824","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.7369135676844,"8 week"
"2825","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.7702163481725,"9 week"
"2826","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.5383631214617,"10 week"
"2827","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.2154136346871,"11 week"
"2828","Reef.18",2309,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.1564014156287,"12 week"
"2829","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",13.9857514201315,"2 week"
"2830","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",6.25831301000582,"3 week"
"2831","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",13.872719454755,"4 week"
"2832","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",15.1888520143065,"5 week"
"2833","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",14.8626803701016,"6 week"
"2834","Reef.35.36",2737,"Mcapitata","Molecular","8 week","ATHC",11,"Ambient","High",5.65446124829611,"7 week"
"2836","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",12.4505361209395,"1 week"
"2837","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",10.7417773614084,"2 week"
"2838","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",1.80864659970238,"3 week"
"2839","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",11.8185219914439,"4 week"
"2840","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",10.3545984904482,"5 week"
"2841","Reef.11.13",1078,"Mcapitata","Molecular","6 week","HTHC",2,"High","High",14.7471436731214,"6 week"
"2842","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-4.10135266440157,"1 week"
"2843","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-4.94641595976018,"2 week"
"2844","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-7.05533067330147,"3 week"
"2845","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.43990626316,"4 week"
"2846","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-5.22056785724199,"5 week"
"2847","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-0.525832653660974,"6 week"
"2848","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",7.86379238437941,"7 week"
"2849","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",2.61462096774614,"8 week"
"2850","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.3219601542173,"9 week"
"2851","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",11.2103678161058,"10 week"
"2852","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.2692889512865,"11 week"
"2853","Reef.18",2364,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.5934954942179,"12 week"
"2862","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",14.5961503406637,"1 week"
"2863","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",14.4409126507386,"2 week"
"2864","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",12.394896028953,"3 week"
"2865","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",13.611424540711,"4 week"
"2866","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",9.51874272717793,"5 week"
"2867","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",9.29742011446612,"6 week"
"2868","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",14.8744332397946,"7 week"
"2869","Reef.18",2372,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",10.8386080393462,"8 week"
"2870","Reef.18",2376,"Mcapitata","Physiology","4 week","HTAC",7,"High","Ambient",14.3049021705958,"1 week"
"2871","Reef.18",2376,"Mcapitata","Physiology","4 week","HTAC",7,"High","Ambient",15.0619599510526,"2 week"
"2872","Reef.18",2376,"Mcapitata","Physiology","4 week","HTAC",7,"High","Ambient",15.4363760476605,"3 week"
"2873","Reef.18",2376,"Mcapitata","Physiology","4 week","HTAC",7,"High","Ambient",9.1260101555672,"4 week"
"2876","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",7.57286687905015,"1 week"
"2877","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",1.21570858946128,"2 week"
"2878","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-11.9451637336347,"3 week"
"2879","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-10.9965400647516,"4 week"
"2880","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-0.239449312122715,"5 week"
"2881","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-25.9444144302126,"6 week"
"2882","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-13.4107685361958,"7 week"
"2883","Reef.18",2382,"Pacuta","Physiology","8 week","HTAC",7,"High","Ambient",-14.2158714576605,"8 week"
"2886","Reef.18",2388,"Pacuta","Physiology","4 week","HTAC",7,"High","Ambient",5.68630001524841,"1 week"
"2887","Reef.18",2388,"Pacuta","Physiology","4 week","HTAC",7,"High","Ambient",-8.13115713344211,"2 week"
"2888","Reef.18",2388,"Pacuta","Physiology","4 week","HTAC",7,"High","Ambient",-12.8816046782898,"3 week"
"2889","Reef.18",2388,"Pacuta","Physiology","4 week","HTAC",7,"High","Ambient",-10.3370302426939,"4 week"
"2891","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",12.3689771260289,"1 week"
"2892","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",14.4779477746239,"2 week"
"2893","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",15.0270989824466,"3 week"
"2894","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",13.8138070493871,"4 week"
"2895","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",10.8769649446547,"5 week"
"2896","Reef.18",2391,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",13.3117138393487,"6 week"
"2897","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",6.89622448005506,"1 week"
"2898","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",11.2093584025132,"2 week"
"2899","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",0.854034836436016,"3 week"
"2900","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",2.78323193701597,"4 week"
"2901","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",15.5932625811998,"5 week"
"2902","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",8.10647781750505,"6 week"
"2903","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-7.92649422609897,"7 week"
"2904","Reef.18",2393,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",13.33846012153,"8 week"
"2906","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",-0.960996593736162,"3 week"
"2907","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",0.582540924606129,"4 week"
"2908","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",9.83898239280294,"5 week"
"2909","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",9.94862850445221,"6 week"
"2910","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",-63.6048962923417,"7 week"
"2911","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",2.40942003640494,"8 week"
"2912","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",-3.36138534477803,"9 week"
"2913","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",-10.1322126459202,"10 week"
"2914","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",0.871036371255963,"11 week"
"2915","Reef.18",2396,"Pacuta","Physiology","12 week","ATAC",8,"Ambient","Ambient",-10.9528238800972,"12 week"
"2916","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",15.6376839655809,"1 week"
"2917","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",14.9171197739474,"2 week"
"2918","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",14.8256206760145,"3 week"
"2919","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",10.8039065825688,"4 week"
"2920","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",9.86365515436242,"5 week"
"2921","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",14.4383336802846,"6 week"
"2922","Lilipuna.Fringe",2397,"Mcapitata","Physiology","8 week","ATHC",11,"Ambient","High",15.5315410811317,"7 week"
"2923","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",8.75639371881492,"1 week"
"2924","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",13.9341216130411,"2 week"
"2925","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",12.7175461633691,"3 week"
"2926","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",12.7571193753376,"4 week"
"2927","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",15.0182900099875,"5 week"
"2928","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",5.62709963250101,"6 week"
"2929","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",-3.27027205408517,"7 week"
"2930","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",-5.28728679494564,"8 week"
"2931","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",11.0702776934382,"9 week"
"2932","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",14.8408244501622,"10 week"
"2933","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",11.2247301151571,"11 week"
"2934","Reef.18",2398,"Mcapitata","Physiology","12 week","ATAC",8,"Ambient","Ambient",7.6492842597045,"12 week"
"2935","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",8.0427511944394,"1 week"
"2936","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",4.77493517989641,"2 week"
"2937","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",13.2976967106104,"3 week"
"2938","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",12.5841508274471,"4 week"
"2939","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",7.07744802457863,"5 week"
"2940","Reef.18",2401,"Pacuta","Physiology","6 week","ATAC",8,"Ambient","Ambient",-0.434939316712425,"6 week"
"2942","Reef.35.36",1722,"Mcapitata","Molecular","2 week","HTAC",9,"High","Ambient",13.3011580890501,"2 week"
"2944","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",15.4963065122904,"1 week"
"2945","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",9.37693183618787,"2 week"
"2946","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",14.9313411669619,"3 week"
"2947","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",14.2994399393233,"4 week"
"2948","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",12.3109830198691,"5 week"
"2949","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",15.4481726930654,"6 week"
"2950","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",15.0038697667673,"7 week"
"2951","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",7.51440418278537,"8 week"
"2952","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",-61.2896379455537,"9 week"
"2953","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",-9.13492195062456,"10 week"
"2954","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",-3.75959411037221,"11 week"
"2955","Reef.18",2405,"Mcapitata","Molecular BB","12 week","HTAC",9,"High","Ambient",-1.34756165820839,"12 week"
"2956","Reef.18",2407,"Mcapitata","Physiology","4 week","HTAC",9,"High","Ambient",11.9731036651821,"1 week"
"2957","Reef.18",2407,"Mcapitata","Physiology","4 week","HTAC",9,"High","Ambient",14.3223206281342,"2 week"
"2958","Reef.18",2407,"Mcapitata","Physiology","4 week","HTAC",9,"High","Ambient",13.483506023248,"3 week"
"2959","Reef.18",2407,"Mcapitata","Physiology","4 week","HTAC",9,"High","Ambient",14.446577201266,"4 week"
"2960","Reef.35.36",1455,"Mcapitata","Molecular","2 week","ATAC",6,"Ambient","Ambient",12.1938775453914,"2 week"
"2969","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",7.46917996286342,"2 week"
"2970","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",15.0968970208237,"3 week"
"2971","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",15.5070807660002,"4 week"
"2972","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",13.8763953324644,"5 week"
"2973","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",-4.13708263102521,"6 week"
"2974","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",-17.1571194071762,"7 week"
"2975","Lilipuna.Fringe",1315,"Mcapitata","Molecular","8 week","HTAC",4,"High","Ambient",14.5535780324304,"8 week"
"2976","Reef.35.36",1083,"Mcapitata","Molecular","4 week","ATAC",1,"Ambient","Ambient",13.8162316185183,"2 week"
"2977","Reef.35.36",1083,"Mcapitata","Molecular","4 week","ATAC",1,"Ambient","Ambient",11.8254577574139,"3 week"
"2978","Reef.35.36",1083,"Mcapitata","Molecular","4 week","ATAC",1,"Ambient","Ambient",11.7324932715235,"4 week"
"2980","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",12.2347052754658,"1 week"
"2981","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",13.7628639653986,"2 week"
"2982","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",-9.5625239517091,"3 week"
"2983","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",14.4208121646709,"4 week"
"2984","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",13.9297509671523,"5 week"
"2985","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",13.0956708547822,"6 week"
"2986","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",15.1479362764018,"7 week"
"2987","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",13.2440777690349,"8 week"
"2988","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",-8.61395658530936,"9 week"
"2989","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",12.1486620375978,"10 week"
"2990","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",14.3275551745816,"11 week"
"2991","Reef.18",2380,"Mcapitata","Molecular","12 week","HTAC",7,"High","Ambient",8.25234879272375,"12 week"
"2992","Reef.18",2410,"Mcapitata","Molecular","4 week","HTAC",9,"High","Ambient",13.4091670441643,"3 week"
"2993","Reef.18",2410,"Mcapitata","Molecular","4 week","HTAC",9,"High","Ambient",-4.0757056213275,"4 week"
"2996","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",14.254195714288,"1 week"
"2997","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",15.158247406094,"2 week"
"2998","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",15.0235343164999,"3 week"
"2999","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",12.9991508977555,"4 week"
"3000","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",3.22305760774421,"5 week"
"3001","Reef.18",2515,"Pacuta","Physiology","6 week","HTAC",9,"High","Ambient",12.7718554101896,"6 week"
"3002","Reef.18",2517,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",10.7283167407723,"1 week"
"3003","Reef.18",2517,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",12.8888379088952,"2 week"
"3004","Reef.18",2517,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",11.787711961697,"3 week"
"3005","Reef.18",2517,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",11.3393306947131,"4 week"
"3006","HIMB",1121,"Mcapitata","Molecular","6 week","ATAC",1,"Ambient","Ambient",12.5577548322003,"3 week"
"3007","HIMB",1121,"Mcapitata","Molecular","6 week","ATAC",1,"Ambient","Ambient",13.4194339010832,"4 week"
"3008","HIMB",1121,"Mcapitata","Molecular","6 week","ATAC",1,"Ambient","Ambient",6.40292129647161,"5 week"
"3009","HIMB",1121,"Mcapitata","Molecular","6 week","ATAC",1,"Ambient","Ambient",11.2469870891309,"6 week"
"3010","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",12.3700093640996,"1 week"
"3011","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",9.86439089735595,"2 week"
"3012","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",2.5525359002715,"3 week"
"3013","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",13.2691478902853,"4 week"
"3014","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",-67.0865259343569,"5 week"
"3015","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",3.36565343987975,"6 week"
"3016","Lilipuna.Fringe",2519,"Pacuta","Physiology","8 week","ATHC",11,"Ambient","High",6.95062639669906,"7 week"
"3020","Reef.18",2525,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",9.25112341693805,"1 week"
"3021","Reef.18",2525,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",14.1540882758662,"3 week"
"3022","Reef.18",2525,"Mcapitata","Physiology","4 week","HTHC",10,"High","High",13.4433784477047,"4 week"
"3024","Lilipuna.Fringe",1329,"Pacuta","Molecular","4 week","HTAC",4,"High","Ambient",-22.6693539729614,"2 week"
"3025","Lilipuna.Fringe",1329,"Pacuta","Molecular","4 week","HTAC",4,"High","Ambient",-1.21389950041119,"3 week"
"3026","Lilipuna.Fringe",1329,"Pacuta","Molecular","4 week","HTAC",4,"High","Ambient",2.90456587477174,"4 week"
"3029","Reef.18",2530,"Pacuta","Physiology","4 week","ATHC",11,"Ambient","High",13.8830831281371,"1 week"
"3030","Reef.18",2530,"Pacuta","Physiology","4 week","ATHC",11,"Ambient","High",7.14121084774235,"2 week"
"3031","Reef.18",2530,"Pacuta","Physiology","4 week","ATHC",11,"Ambient","High",13.2136896942313,"3 week"
"3032","Reef.18",2530,"Pacuta","Physiology","4 week","ATHC",11,"Ambient","High",8.48693996124276,"4 week"
"3034","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",14.3561869027368,"1 week"
"3035","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",15.3306414778941,"2 week"
"3036","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",11.770372710839,"4 week"
"3037","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",7.08251871532139,"5 week"
"3038","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",15.5337132426857,"6 week"
"3039","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",15.2234757360952,"7 week"
"3040","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",14.1924810334321,"8 week"
"3041","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",15.4860979173255,"9 week"
"3042","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",13.8258767072703,"10 week"
"3043","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",14.2110505981821,"11 week"
"3044","Reef.18",2532,"Mcapitata","Physiology","12 week","ATHC",11,"Ambient","High",15.054134863078,"12 week"
"3045","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",13.3446088827512,"1 week"
"3046","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",8.67403188269136,"2 week"
"3047","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",12.3401977776657,"3 week"
"3048","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",9.71570805886222,"4 week"
"3049","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",9.60468476167211,"5 week"
"3050","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",14.7607065469893,"6 week"
"3051","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",-2.47716567889344,"7 week"
"3052","Reef.11.13",1332,"Mcapitata","Molecular","8 week","HTHC",5,"High","High",-10.5703182476022,"8 week"
"3054","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.1226044002692,"1 week"
"3055","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",13.852238629927,"2 week"
"3056","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",10.2225869980043,"3 week"
"3057","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",11.420726797652,"4 week"
"3058","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",8.05754208231056,"5 week"
"3059","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.083467676796,"6 week"
"3060","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.629903947427,"7 week"
"3061","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",9.09422807944425,"8 week"
"3062","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",14.557693366502,"9 week"
"3063","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",11.9624699841142,"10 week"
"3064","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",13.0100940119521,"11 week"
"3065","Reef.18",2537,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.0326196821371,"12 week"
"3066","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",14.7940873855025,"1 week"
"3067","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",13.5572834143629,"2 week"
"3068","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",14.5958274869098,"3 week"
"3069","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",12.6625342287364,"4 week"
"3070","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",14.6045934937377,"5 week"
"3071","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.3347697717295,"6 week"
"3072","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",0.0949539055012406,"7 week"
"3073","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",11.6431327824646,"8 week"
"3074","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",15.4784912393462,"9 week"
"3075","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",11.204609405497,"10 week"
"3076","Reef.18",2538,"Mcapitata","Molecular BB","12 week","ATHC",11,"Ambient","High",13.3026113896334,"11 week"
