Plug_ID,Squares_Counted,rep,count,count.mean,Species,Tank,Group,Treatment,Temperature,CO2,Timepoint,ANALYSIS,Sample.Date,vol_mL,surface.area.cm2,cells.mL,cells,haemo.cells.cm2
2074,8,Count5,195,163.62962962962962,Pocillopora acuta,10,HTHC 4 week,HTHC,High,High,4 week,Physiology,20181020,25,36.07584371039,204537.03703703702,5113425.925925925,141740.99341863036
2075,3,Count5,159,163.62962962962962,Pocillopora acuta,11,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,13,15.1386089663328,545432.098765432,7090617.283950617,468379.71042911866
2079,4,Count5,47,163.62962962962962,Pocillopora acuta,10,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,22.5,26.0032394340761,409074.07407407404,9204166.666666666,353962.30881160946
2156,9,Count5,22,163.62962962962962,Pocillopora acuta,4,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,15,11.352992254755,181810.69958847735,2727160.4938271604,240215.1285433087
2164,6,Count5,163,163.62962962962962,Montipora capitata,4,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,48,16.8076811098534,272716.049382716,13090370.37037037,778832.6232996067
2165,5,Count5,312,163.62962962962962,Montipora capitata,5,HTHC 1 week,HTHC,High,High,1 week,Physiology,20180929,29,25.2872835548178,327259.2592592592,9490518.518518517,375307.9486748729
2168,9,Count5,75,163.62962962962962,Montipora capitata,5,HTHC 1 week,HTHC,High,High,1 week,Physiology,20180929,55,17.3893952617507,181810.69958847735,9999588.477366254,575039.460938651
2169,9,Count5,47,163.62962962962962,Pocillopora acuta,5,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,17,17.0895887373114,181810.69958847735,3090781.8930041147,180857.59350405342
2172,9,Count5,185,163.62962962962962,Montipora capitata,5,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,50,44.4301538764842,181810.69958847735,9090534.979423868,204602.82457484954
2184,3,Count5,181,163.62962962962962,Montipora capitata,9,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,37.5,15.3668199028463,545432.098765432,20453703.7037037,1331030.3519542902
2189,9,Count5,61,163.62962962962962,Pocillopora acuta,9,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,14.5,15.5681824938877,181810.69958847735,2636255.1440329216,169336.08949329535
2192,6,Count5,103,163.62962962962962,Pocillopora acuta,9,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,20,31.0283547616196,272716.049382716,5454320.98765432,175785.05304448243
2193,4,Count5,55,163.62962962962962,Montipora capitata,11,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,20,18.4185818381844,409074.07407407404,8181481.481481481,444197.1457607056
2198,4,Count5,261,163.62962962962962,Montipora capitata,10,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,42.5,32.6124071444784,409074.07407407404,17385648.148148146,533099.1996735117
2203,2,Count5,122,163.62962962962962,Pocillopora acuta,10,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,17,30.3347725035882,818148.1481481481,13908518.518518517,458500.8348710485
2208,3,Count5,174,163.62962962962962,Pocillopora acuta,11,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,21,22.6740445955254,545432.098765432,11454074.074074073,505162.3686201302
2211,9,Count5,316,163.62962962962962,Montipora capitata,11,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,26,20.8931043458706,181810.69958847735,4727078.189300411,226250.63805966635
2279,6,Count5,195,163.62962962962962,Montipora capitata,5,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,47.5,35.8744811193486,272716.049382716,12954012.345679011,361092.6748343232
2297,3,Count5,174,163.62962962962962,Montipora capitata,5,HTHC Day 2,HTHC,High,High,Day 2,Physiology,20180923,62.5,25.9808658128492,545432.098765432,34089506.1728395,1312100.4672592573
2301,9,Count5,142,163.62962962962962,Montipora capitata,6,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,66,46.076852398778,181810.69958847735,11999506.172839506,260423.73877860076
2303,9,Count5,182,163.62962962962962,Montipora capitata,6,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,54,32.0306929925811,181810.69958847735,9817777.777777776,306511.5631451294
2360,9,Count5,44,163.62962962962962,Montipora capitata,6,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,51,17.6534039922272,181810.69958847735,9272345.679012345,525244.0652859337
2372,6,Count5,219,163.62962962962962,Montipora capitata,7,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,39.5,47.3745224299336,272716.049382716,10772283.950617282,227385.59457880282
2376,3,Count5,198,163.62962962962962,Montipora capitata,7,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,32.5,23.5287169263899,545432.098765432,17726543.20987654,753400.3348050986
2378,9,Count5,182,163.62962962962962,Montipora capitata,7,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,28,28.0213400687351,181810.69958847735,5090699.588477366,181672.23894325204
2382,9,Count5,55,163.62962962962962,Pocillopora acuta,7,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,24.5,18.5304499443185,181810.69958847735,4454362.139917695,240380.67900684825
2384,4,Count5,80,163.62962962962962,Pocillopora acuta,7,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,30,24.7637408181103,409074.07407407404,12272222.222222222,495572.22845941194
2388,4,Count5,82,163.62962962962962,Pocillopora acuta,7,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,31,26.1598547826638,409074.07407407404,12681296.296296295,484761.7237042241
2389,6,Count5,125,163.62962962962962,Montipora capitata,8,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,26,9.85843435680348,272716.049382716,7090617.283950617,719243.748786262
2391,3,Count5,153,163.62962962962962,Montipora capitata,8,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,65,20.8394076549262,545432.098765432,35453086.41975308,1701252.1184292093
2393,4,Count5,206,163.62962962962962,Pocillopora acuta,8,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,30,40.1209944281988,409074.07407407404,12272222.222222222,305880.31022473273
2394,9,Count5,289,163.62962962962962,Montipora capitata,8,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,30,40.1702163948978,181810.69958847735,5454320.987654321,135780.2241848789
2396,4,Count5,144,163.62962962962962,Pocillopora acuta,8,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,15,24.7592660938649,409074.07407407404,6136111.111111111,247830.8964348333
2397,3,Count5,265,163.62962962962962,Montipora capitata,11,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,24,25.6184131489747,545432.098765432,13090370.37037037,510975.066810267
2398,6,Count5,140,163.62962962962962,Montipora capitata,8,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,45,27.9810675505268,272716.049382716,12272222.22222222,438590.20747016394
2401,3,Count5,155,163.62962962962962,Pocillopora acuta,8,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,15,25.4036263851973,545432.098765432,8181481.48148148,322059.58934464696
2404,3,Count5,202,163.62962962962962,Montipora capitata,9,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,27.5,38.031298205614,545432.098765432,14999382.71604938,394395.7588551432
2407,3,Count5,133,163.62962962962962,Montipora capitata,9,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,65,20.5127527850147,545432.098765432,35453086.41975308,1728343.6694880284
2416,4,Count5,171,163.62962962962962,Pocillopora acuta,9,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,12.5,11.7243943671202,409074.07407407404,5113425.925925925,436135.61313375615
2515,3,Count5,183,163.62962962962962,Pocillopora acuta,9,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,15.5,24.428136499708,545432.098765432,8454197.530864196,346084.4232209548
2517,3,Count5,122,163.62962962962962,Montipora capitata,10,HTHC 4 week,HTHC,High,High,4 week,Physiology,20181020,39,18.1008764167636,545432.098765432,21271851.851851847,1175183.5304588643
2519,2,Count5,202,163.62962962962962,Pocillopora acuta,11,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,23,30.4108428157594,818148.1481481481,18817407.407407407,618772.9659914561
2521,4,Count5,133,163.62962962962962,Pocillopora acuta,11,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,18.5,14.1765432535795,409074.07407407404,7567870.370370369,533830.4433599865
2525,3,Count5,127,163.62962962962962,Montipora capitata,10,HTHC 4 week,HTHC,High,High,4 week,Physiology,20181020,50,23.0901939503442,545432.098765432,27271604.9382716,1181090.3363098458
2529,3,Count5,236,163.62962962962962,Montipora capitata,11,ATHC Day 2,ATHC,Ambient,High,Day 2,Physiology,20180923,32.5,17.7697468226067,545432.098765432,17726543.20987654,997568.6984647865
2530,4,Count5,143,163.62962962962962,Pocillopora acuta,11,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,14,17.9934830348749,409074.07407407404,5727037.037037036,318283.9601391746
2531,3,Count5,277,163.62962962962962,Pocillopora acuta,11,ATHC Day 2,ATHC,Ambient,High,Day 2,Physiology,20180923,20,36.7112545532316,545432.098765432,10908641.97530864,297147.07677698747
2532,9,Count5,177,163.62962962962962,Montipora capitata,11,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,80,23.9090684872458,181810.69958847735,14544855.967078188,608340.5539131348
2535,6,Count5,199,163.62962962962962,Montipora capitata,11,ATHC Day 2,ATHC,Ambient,High,Day 2,Physiology,20180923,31,13.8946356261216,272716.049382716,8454197.530864196,608450.4666657466
2540,6,Count5,123,163.62962962962962,Pocillopora acuta,11,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,15,27.2114149803243,272716.049382716,4090740.74074074,150331.79067309154
2541,4,Count5,196,163.62962962962962,Pocillopora acuta,11,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,30,35.154050515845,409074.07407407404,12272222.222222222,349098.3838886719
2552,4,Count5,313,163.62962962962962,Montipora capitata,11,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,40,15.0356903086894,409074.07407407404,16362962.962962963,1088274.8066117396
2565,3,Count5,301,163.62962962962962,Montipora capitata,12,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,32.5,49.4597439282731,545432.098765432,17726543.20987654,358403.45707377116
2566,4,Count5,195,163.62962962962962,Pocillopora acuta,12,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,12,25.7168570823728,409074.07407407404,4908888.888888888,190882.146802208
2666,3,Count5,158,163.62962962962962,Pocillopora acuta,11,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,37,47.8130454059792,545432.098765432,20180987.654320985,422081.2015416461
2669,4,Count5,130,163.62962962962962,Pocillopora acuta,11,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,12.5,12.5880161464754,409074.07407407404,5113425.925925925,406213.80417895847
2728,3,Count5,184,163.62962962962962,Pocillopora acuta,12,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,18,14.7716815782129,545432.098765432,9817777.777777776,664635.0806978027
2729,4,Count5,138,163.62962962962962,Pocillopora acuta,11,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,15.5,19.9131397361359,409074.07407407404,6340648.148148147,318415.2892093618
2732,4,Count5,260,163.62962962962962,Montipora capitata,11,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,35,27.1442941166438,409074.07407407404,14317592.592592591,527462.3289545634
2741,6,Count5,216,163.62962962962962,Montipora capitata,11,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,32.5,23.0901939503442,272716.049382716,8863271.60493827,383854.3593006999
2744,4,Count5,184,163.62962962962962,Pocillopora acuta,11,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,32.5,48.5424254579735,409074.07407407404,13294907.407407407,273882.2232712232
2749,6,Count5,177,163.62962962962962,Montipora capitata,12,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,49,27.6544126806153,272716.049382716,13363086.419753084,483217.147805135
2751,3,Count5,156,163.62962962962962,Pocillopora acuta,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,12.5,7.29441736421001,545432.098765432,6817901.2345679,934673.8600425948
2852,5,Count5,109,163.62962962962962,Montipora capitata,11,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,24,11.1247813182414,327259.2592592592,7854222.222222221,706011.3810366398
2853,4,Count5,216,163.62962962962962,Pocillopora acuta,12,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,10,25.6989581853913,409074.07407407404,4090740.7407407407,159179.24420244174
2857,9,Count5,99,163.62962962962962,Montipora capitata,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,45,23.2647081959134,181810.69958847735,8181481.48148148,351669.2069629574
2858,4,Count5,90,163.62962962962962,Pocillopora acuta,12,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,17,34.0980155939392,409074.07407407404,6954259.259259258,203949.09023665742
2863,6,Count5,114,163.62962962962962,Montipora capitata,12,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,42.5,13.75144445027,272716.049382716,11590432.098765431,842851.9738912126
2864,2,Count5,283,163.62962962962962,Pocillopora acuta,11,ATHC 1 week,ATHC,Ambient,High,1 week,Physiology,20180929,16,24.477358466407,818148.1481481481,13090370.37037037,534795.059210974
2867,9,Count5,236,163.62962962962962,Montipora capitata,12,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,42,23.9001190387551,181810.69958847735,7636049.3827160485,319498.3828462886
2869,6,Count5,230,163.62962962962962,Montipora capitata,12,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,32.5,16.1275230245582,272716.049382716,8863271.60493827,549574.2645316157
2871,4,Count5,184,163.62962962962962,Pocillopora acuta,11,ATHC 1 week,ATHC,Ambient,High,1 week,Physiology,20180929,17,23.7748267598849,409074.07407407404,6954259.259259258,292505.14964816195
2872,6,Count5,149,163.62962962962962,Montipora capitata,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,15.5,12.0734228582586,272716.049382716,4227098.765432098,350116.0205401594
2874,4,Count5,203,163.62962962962962,Pocillopora acuta,12,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,51,41.7945412959649,409074.07407407404,20862777.777777776,499174.70394134935
2876,4,Count5,121,163.62962962962962,Montipora capitata,12,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,36.5,13.3889917863955,409074.07407407404,14931203.703703703,1115185.0670993195
2882,3,Count5,329,163.62962962962962,Pocillopora acuta,12,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,17.5,39.70484507338,545432.098765432,9545061.72839506,240400.42747313273
2978,5,Count5,165,163.62962962962962,Montipora capitata,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,32.5,17.1074876342928,327259.2592592592,10635925.925925924,621711.7412732006
2982,4,Count5,93,163.62962962962962,Pocillopora acuta,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,18.5,12.0823723067493,409074.07407407404,7567870.370370369,626356.3295548261
2989,3,Count5,287,163.62962962962962,Montipora capitata,12,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,73,42.6850114207923,545432.098765432,39816543.20987654,932799.1696514223
2992,4,Count5,69,163.62962962962962,Pocillopora acuta,12,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,18,9.93002994472929,409074.07407407404,7363333.333333333,741521.7652230423
2996,4,Count5,118,163.62962962962962,Pocillopora acuta,12,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,23,40.6087393709435,409074.07407407404,9408703.703703703,231691.59765732224
2997,4,Count5,208,163.62962962962962,Pocillopora acuta,12,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,20,34.3754484971517,409074.07407407404,8181481.481481481,238003.6287282008
2998,3,Count5,136,163.62962962962962,Pocillopora acuta,12,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,19.5,18.9465992991374,545432.098765432,10635925.925925924,561363.3221456347
3000,6,Count5,252,163.62962962962962,Montipora capitata,12,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,53,31.574271119554,272716.049382716,14453950.617283948,457776.22427307884
3002,9,Count5,178,163.62962962962962,Montipora capitata,12,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,26.5,16.0738263336138,181810.69958847735,4817983.53909465,299740.9228578773
1036,9,Count6,93,163.62962962962962,Montipora capitata,1,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,34.5,21.5464140856937,181810.69958847735,6272469.135802468,291114.2945111798
1038,6,Count6,190,163.62962962962962,Montipora capitata,1,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,55,27.1040215984355,272716.049382716,14999382.71604938,553400.6332445948
1042,6,Count6,160,163.62962962962962,Montipora capitata,1,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,27.5,18.3425115260132,272716.049382716,7499691.35802469,408869.38233015087
1044,9,Count6,116,163.62962962962962,Montipora capitata,1,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,28,27.1308699439078,181810.69958847735,5090699.588477366,187634.95601144465
1045,3,Count6,244,163.62962962962962,Pocillopora acuta,1,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,20,20.3158649182187,545432.098765432,10908641.97530864,536951.8855939072
1046,6,Count6,205,163.62962962962962,Pocillopora acuta,1,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,40,27.4619995380646,272716.049382716,10908641.97530864,397226.79188703507
1048,3,Count6,145,163.62962962962962,Pocillopora acuta,1,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,18.5,17.2462040858991,545432.098765432,10090493.827160493,585084.9135787924
1052,6,Count6,111,163.62962962962962,Montipora capitata,1,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,67.5,39.7093197976254,272716.049382716,18408333.333333332,463577.1508338489
1054,4,Count6,117,163.62962962962962,Pocillopora acuta,1,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,22,23.2020620564783,409074.07407407404,8999629.629629629,387880.59473863966
1061,9,Count6,276,163.62962962962962,Montipora capitata,1,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,43,33.1851718478849,181810.69958847735,7817860.082304526,235582.9319836054
1063,9,Count6,127,163.62962962962962,Montipora capitata,1,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,20,12.9057215678962,181810.69958847735,3636213.991769547,281752.0874473892
1065,6,Count6,146,163.62962962962962,Montipora capitata,1,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,38,26.1195822644555,272716.049382716,10363209.876543209,396760.1691182424
1066,4,Count6,348,163.62962962962962,Montipora capitata,1,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,24,29.4129793090433,409074.07407407404,9817777.777777776,333790.6600559572
1067,9,Count6,177,163.62962962962962,Montipora capitata,1,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,50,28.6522761873314,181810.69958847735,9090534.979423868,317270.9532739757
1075,2,Count6,244,163.62962962962962,Pocillopora acuta,1,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,10,23.6271608597878,818148.1481481481,8181481.481481481,346274.42247646174
1077,2,Count6,266,163.62962962962962,Pocillopora acuta,1,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,12.5,29.8515022850889,818148.1481481481,10226851.85185185,342590.86039231793
1080,4,Count6,269,163.62962962962962,Pocillopora acuta,1,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,37.5,29.6859374880105,409074.07407407404,15340277.777777776,516752.34389930853
1084,1,Count6,305,163.62962962962962,Pocillopora acuta,1,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,15,47.4550674663501,1636296.2962962962,24544444.444444444,517214.40416976874
1085,9,Count6,197,163.62962962962962,Montipora capitata,2,HTHC 4 week,HTHC,High,High,4 week,Physiology,20181020,43.5,25.8824218794512,181810.69958847735,7908765.432098765,305565.1232691544
1086,3,Count6,244,163.62962962962962,Pocillopora acuta,1,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,17.5,39.0783836790291,545432.098765432,9545061.72839506,244254.26104604453
1088,3,Count6,148,163.62962962962962,Pocillopora acuta,1,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,17.5,18.0740280712914,545432.098765432,9545061.72839506,528109.2676599488
1091,6,Count6,161,163.62962962962962,Montipora capitata,2,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,19.5,18.1098258652543,272716.049382716,5317962.962962962,293650.6956240844
1092,9,Count6,146,163.62962962962962,Montipora capitata,2,HTHC 4 week,HTHC,High,High,4 week,Physiology,20181020,37.5,15.375769351337,181810.69958847735,6817901.2345679,443418.54243378394
1094,4,Count6,142,163.62962962962962,Pocillopora acuta,2,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,12.5,13.4382137530945,409074.07407407404,5113425.925925925,380513.8108290937
1098,4,Count6,160,163.62962962962962,Pocillopora acuta,2,HTHC Day 1,HTHC,High,High,Day 1,Physiology,20180922,22.5,19.0718915780075,409074.07407407404,9204166.666666666,482603.7642370162
1099,9,Count6,116,163.62962962962962,Montipora capitata,1,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,13,9.8673838052942,181810.69958847735,2363539.0946502057,239530.47142871685
1100,4,Count6,174,163.62962962962962,Pocillopora acuta,1,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,19.5,16.3423097883356,409074.07407407404,7976944.444444444,488116.0954455792
1102,9,Count6,262,163.62962962962962,Montipora capitata,1,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,17.5,10.8741967605011,181810.69958847735,3181687.2427983535,292590.55292758346
1104,9,Count6,150,163.62962962962962,Montipora capitata,1,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,46,22.5398028681645,181810.69958847735,8363292.181069958,371045.4891725063
1111,3,Count6,154,163.62962962962962,Pocillopora acuta,1,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,16,13.2860731287521,545432.098765432,8726913.580246912,656846.7218023352
1116,3,Count6,102,163.62962962962962,Pocillopora acuta,1,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,32,27.9273708595825,545432.098765432,17453827.160493825,624972.0837758357
1117,9,Count6,161,163.62962962962962,Montipora capitata,1,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,52.5,15.9977560214426,181810.69958847735,9545061.728395062,596650.0373928277
1118,6,Count6,185,163.62962962962962,Pocillopora acuta,1,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,17,15.9306351577621,272716.049382716,4636172.839506173,291022.47296443966
1122,6,Count6,137,163.62962962962962,Montipora capitata,2,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,40,19.8907661149091,272716.049382716,10908641.97530864,548427.4417731996
1127,4,Count6,156,163.62962962962962,Montipora capitata,2,HTHC 1 week,HTHC,High,High,1 week,Physiology,20180929,27,13.9035850746123,409074.07407407404,11045000,794399.425811978
1130,4,Count6,123,163.62962962962962,Pocillopora acuta,2,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,15,22.1549765830632,409074.07407407404,6136111.111111111,276963.1052466099
1133,9,Count6,203,163.62962962962962,Montipora capitata,2,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,27.5,13.3666181651687,181810.69958847735,4999794.238683127,374050.80154917587
1135,9,Count6,211,163.62962962962962,Montipora capitata,2,HTHC 16 week,HTHC,High,High,16 week,Physiology,20190112,19,8.20726111026423,181810.69958847735,3454403.2921810695,420895.9902422132
1136,7,Count6,142,163.62962962962962,Montipora capitata,3,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,32.5,16.0559274366323,233756.61375661375,7597089.947089947,473164.19291711884
1142,6,Count6,158,163.62962962962962,Montipora capitata,3,ATHC 12 week,ATHC,Ambient,High,12 week,Physiology,20181215,24.5,20.714115376056,272716.049382716,6681543.209876542,322559.91089051845
1146,6,Count6,160,163.62962962962962,Montipora capitata,3,ATHC Day 1,ATHC,Ambient,High,Day 1,Physiology,20180922,82.5,34.5857605366838,272716.049382716,22499074.07407407,650529.978955072
1149,4,Count6,246,163.62962962962962,Pocillopora acuta,3,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,27,22.4861061772201,409074.07407407404,11045000,491192.20166225615
1156,6,Count6,47,163.62962962962962,Pocillopora acuta,3,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,12.5,13.5948291016823,272716.049382716,3408950.61728395,250753.47338217788
1162,4,Count6,41,163.62962962962962,Montipora capitata,2,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,55,12.7759545647807,409074.07407407404,22499074.07407407,1761048.3788113152
1163,9,Count6,236,163.62962962962962,Montipora capitata,2,HTHC Day 1,HTHC,High,High,Day 1,Physiology,20180922,32.5,18.5841466352629,181810.69958847735,5908847.736625514,317950.9854605667
1165,2,Count6,185,163.62962962962962,Pocillopora acuta,2,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,12,16.4183801005068,818148.1481481481,9817777.777777776,597974.8134515855
1166,7,Count6,92,163.62962962962962,Montipora capitata,1,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,42.5,15.9753824002158,233756.61375661375,9934656.084656084,621872.818801626
1170,3,Count6,175,163.62962962962962,Pocillopora acuta,2,HTHC 6 week,HTHC,High,High,6 week,Physiology,20181103,46,61.783134500005,545432.098765432,25089876.543209873,406095.88273977657
1171,9,Count6,175,163.62962962962962,Montipora capitata,2,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,33,15.3936682483185,181810.69958847735,5999753.086419753,389754.60492174275
1175,9,Count6,174,163.62962962962962,Montipora capitata,3,ATHC Day 1,ATHC,Ambient,High,Day 1,Physiology,20180922,21,13.124983055919,181810.69958847735,3818024.6913580243,290897.49488371355
1180,3,Count6,209,163.62962962962962,Pocillopora acuta,3,ATHC Day 2,ATHC,Ambient,High,Day 2,Physiology,20180923,18,26.8534370406952,545432.098765432,9817777.777777776,365606.0027958196
1181,3,Count6,280,163.62962962962962,Pocillopora acuta,1,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,22.5,33.9816727635597,545432.098765432,12272222.22222222,361142.38129508315
1182,3,Count6,219,163.62962962962962,Montipora capitata,2,HTHC Day 2,HTHC,High,High,Day 2,Physiology,20180923,20,41.1591304531232,545432.098765432,10908641.97530864,265035.7734775925
1185,6,Count6,168,163.62962962962962,Montipora capitata,2,HTHC 12 week,HTHC,High,High,12 week,Physiology,20181215,18,20.1592495696309,272716.049382716,4908888.888888888,243505.5368471618
1187,2,Count6,246,163.62962962962962,Pocillopora acuta,1,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,14,39.901732940176,818148.1481481481,11454074.074074073,287057.0581795777
