Date,Calib.Date,Time,Timepoint,Sample.ID,Treatment,Type,TA.Run,Temperature,pH.MV,Salinity,Period1,Period2,Notes
20181207,20181206,11:42,12/7/18,Tank6,ATAC,Tank,No,24.66,-62.9,34.18,RampDown,Recovery,
20181207,20181206,11:36,12/7/18,Tank7,HTAC,Tank,No,25.6,-62.7,34.16,RampDown,Recovery,
20181207,20181206,11:39,12/7/18,Tank8,ATAC,Tank,No,25.02,-62.9,34.2,RampDown,Recovery,
20181207,20181206,11:41,12/7/18,Tank9,HTAC,Tank,No,25.65,-63.3,34.32,RampDown,Recovery,
20181207,20181206,11:42,12/7/18,Tank10,HTHC,Tank,No,25.81,-64.3,34.3,RampDown,Recovery,
20181207,20181206,11:44,12/7/18,Tank11,ATHC,Tank,No,24.75,-63.5,34.18,RampDown,Recovery,
20181207,20181206,11:45,12/7/18,Tank12,ATHC,Tank,No,24.73,-63.8,34.26,RampDown,Recovery,
20181207,20181206,16:46,12/7/18,Tank1,ATAC,Tank,No,24.95,-62.2,34.2,RampDown,Recovery,
20181207,20181206,16:45,12/7/18,Tank2,HTHC,Tank,No,25.15,-61.5,34.15,RampDown,Recovery,
20181207,20181206,16:49,12/7/18,Tank3,ATHC,Tank,No,24.94,-64,34.2,RampDown,Recovery,
20181207,20181206,16:50,12/7/18,Tank4,HTAC,Tank,No,25.05,-64.1,34.25,RampDown,Recovery,
20181207,20181206,16:52,12/7/18,Tank5,HTHC,Tank,No,25.09,-63.2,34.24,RampDown,Recovery,
20181207,20181206,16:53,12/7/18,Tank6,ATAC,Tank,No,24.92,-63.3,34.21,RampDown,Recovery,
20181207,20181206,16:46,12/7/18,Tank7,HTAC,Tank,No,25.67,-63.6,34.32,RampDown,Recovery,
20181207,20181206,16:47,12/7/18,Tank8,ATAC,Tank,No,24.98,-63.3,34.19,RampDown,Recovery,
20181207,20181206,16:49,12/7/18,Tank9,HTAC,Tank,No,25.43,-62.7,34.27,RampDown,Recovery,
20181207,20181206,16:48,12/7/18,Tank10,HTHC,Tank,No,25.21,-64.4,34.26,RampDown,Recovery,
20181207,20181206,16:52,12/7/18,Tank11,ATHC,Tank,No,24.96,-63.6,34.2,RampDown,Recovery,
20181207,20181206,16:51,12/7/18,Tank12,ATHC,Tank,No,25.06,-64.8,34.26,RampDown,Recovery,
20181210,20181210,8:44,12/10/18,Tank1,ATAC,Tank,No,23.75,-63.2,34.11,RampDown,Recovery,
20181210,20181210,8:42,12/10/18,Tank2,HTHC,Tank,No,24.74,-63,34.15,RampDown,Recovery,
20181210,20181210,8:43,12/10/18,Tank3,ATHC,Tank,No,23.54,-63.2,34.01,RampDown,Recovery,
20181210,20181210,8:46,12/10/18,Tank4,HTAC,Tank,No,25.38,-62.3,34.15,RampDown,Recovery,
20181210,20181210,8:45,12/10/18,Tank5,HTHC,Tank,No,25.15,-63,34.16,RampDown,Recovery,
20181210,20181210,8:50,12/10/18,Tank6,ATAC,Tank,No,23.52,-63.6,34.09,RampDown,Recovery,
20181210,20181210,8:45,12/10/18,Tank7,HTAC,Tank,No,24.93,-62.7,34.23,RampDown,Recovery,
20181210,20181210,8:41,12/10/18,Tank8,ATAC,Tank,No,23.48,-62.8,33.96,RampDown,Recovery,
20181210,20181210,8:40,12/10/18,Tank9,HTAC,Tank,No,25.17,-62.5,34.22,RampDown,Recovery,
20181210,20181210,8:47,12/10/18,Tank10,HTHC,Tank,No,25.15,-62.7,34.13,RampDown,Recovery,
20181210,20181210,8:49,12/10/18,Tank11,ATHC,Tank,No,23.55,-62.5,34.06,RampDown,Recovery,
20181210,20181210,8:48,12/10/18,Tank12,ATHC,Tank,No,23.47,-62.5,33.95,RampDown,Recovery,
20181211,20181211,8:26,12/11/18,Tank1,ATAC,Tank,No,23.2,-62.6,34.17,RampDown,Recovery,
20181211,20181211,8:27,12/11/18,Tank2,HTHC,Tank,No,24.19,-62.6,34.28,RampDown,Recovery,
20181211,20181211,8:21,12/11/18,Tank3,ATHC,Tank,No,23.34,-62.5,34.17,RampDown,Recovery,
20181211,20181211,8:22,12/11/18,Tank4,HTAC,Tank,No,24.45,-62.2,34.27,RampDown,Recovery,
20181211,20181211,8:24,12/11/18,Tank5,HTHC,Tank,No,24.38,-62.4,34.27,RampDown,Recovery,
20181211,20181211,8:25,12/11/18,Tank6,ATAC,Tank,No,23.15,-62.6,34.13,RampDown,Recovery,
20181211,20181211,8:28,12/11/18,Tank7,HTAC,Tank,No,24.29,-62.4,34.32,RampDown,Recovery,
20181211,20181211,8:26,12/11/18,Tank8,ATAC,Tank,No,23.36,-62.5,34.2,RampDown,Recovery,
20181211,20181211,8:20,12/11/18,Tank9,HTAC,Tank,No,24.76,-61.9,34.28,RampDown,Recovery,
20181211,20181211,8:19,12/11/18,Tank10,HTHC,Tank,No,24.64,-62,34.22,RampDown,Recovery,
20181211,20181211,8:23,12/11/18,Tank11,ATHC,Tank,No,23.22,-62.3,34.17,RampDown,Recovery,
20181211,20181211,8:23,12/11/18,Tank12,ATHC,Tank,No,23.32,-62.2,34.16,RampDown,Recovery,
20181211,20181211,11:54,12/11/18,Tank1,ATAC,Tank,No,23.82,-65.8,34.07,RampDown,Recovery,
20181211,20181211,11:55,12/11/18,Tank2,HTHC,Tank,No,24.27,-65.7,34.16,RampDown,Recovery,
20181211,20181211,11:58,12/11/18,Tank3,ATHC,Tank,No,23.97,-66.8,34.09,RampDown,Recovery,
20181211,20181211,11:59,12/11/18,Tank4,HTAC,Tank,No,24.52,-67,34.21,RampDown,Recovery,
20181211,20181211,12:01,12/11/18,Tank5,HTHC,Tank,No,24.37,-67.4,34.2,RampDown,Recovery,
20181211,20181211,12:01,12/11/18,Tank6,ATAC,Tank,No,23.85,-67.3,34.14,RampDown,Recovery,
20181211,20181211,11:53,12/11/18,Tank7,HTAC,Tank,No,24.41,-66.5,34.07,RampDown,Recovery,
20181211,20181211,11:56,12/11/18,Tank8,ATAC,Tank,No,24.08,-66.5,34.09,RampDown,Recovery,
20181211,20181211,11:57,12/11/18,Tank9,HTAC,Tank,No,24.65,-67.5,34.17,RampDown,Recovery,
20181211,20181211,11:56,12/11/18,Tank10,HTHC,Tank,No,24.67,-67.4,34.24,RampDown,Recovery,
20181211,20181211,12:00,12/11/18,Tank11,ATHC,Tank,No,24.01,-66.5,34.16,RampDown,Recovery,
20181211,20181211,11:59,12/11/18,Tank12,ATHC,Tank,No,24,-66.8,34.18,RampDown,Recovery,
20181212,20181212,9:48,12/12/18,Tank1,ATAC,Tank,No,23.49,-63.5,34.19,RampDown,Recovery,
20181212,20181212,9:48,12/12/18,Tank2,HTHC,Tank,No,24.22,-63.7,34.26,RampDown,Recovery,
20181212,20181212,9:43,12/12/18,Tank3,ATHC,Tank,No,23.54,-63.8,34.17,RampDown,Recovery,
20181212,20181212,9:44,12/12/18,Tank4,HTAC,Tank,No,24.22,-63.5,34.24,RampDown,Recovery,
20181212,20181212,9:42,12/12/18,Tank5,HTHC,Tank,No,24.37,-64.7,34.22,RampDown,Recovery,
20181212,20181212,9:43,12/12/18,Tank6,ATAC,Tank,No,23.86,-64.9,34.16,RampDown,Recovery,
20181212,20181212,9:49,12/12/18,Tank7,HTAC,Tank,No,24.22,-63.9,34.22,RampDown,Recovery,
20181212,20181212,9:46,12/12/18,Tank8,ATAC,Tank,No,23.55,-63.7,34.13,RampDown,Recovery,
20181212,20181212,9:46,12/12/18,Tank9,HTAC,Tank,No,24.44,-64,34.21,RampDown,Recovery,
20181212,20181212,9:45,12/12/18,Tank10,HTHC,Tank,No,24.42,-65,34.27,RampDown,Recovery,
20181212,20181212,9:41,12/12/18,Tank11,ATHC,Tank,No,23.79,-64.7,34.21,RampDown,Recovery,
20181212,20181212,9:40,12/12/18,Tank12,ATHC,Tank,No,23.54,-63.2,34.04,RampDown,Recovery,
20181212,20181212,12:31,12/12/18,Tank1,ATAC,Tank,No,24.25,-66.7,34.22,RampDown,Recovery,
20181212,20181212,12:32,12/12/18,Tank2,HTHC,Tank,No,24.45,-66.6,34.28,RampDown,Recovery,
20181212,20181212,12:35,12/12/18,Tank3,ATHC,Tank,No,24.36,-68.5,34.25,RampDown,Recovery,
20181212,20181212,12:36,12/12/18,Tank4,HTAC,Tank,No,24.43,-68.5,34.28,RampDown,Recovery,
20181212,20181212,12:38,12/12/18,Tank5,HTHC,Tank,No,24.29,-68,34.3,RampDown,Recovery,
20181212,20181212,12:39,12/12/18,Tank6,ATAC,Tank,No,24.22,-67.6,34.27,RampDown,Recovery,
20181212,20181212,12:30,12/12/18,Tank7,HTAC,Tank,No,24.67,-68,34.08,RampDown,Recovery,
20181212,20181212,12:33,12/12/18,Tank8,ATAC,Tank,No,24.45,-67.8,34.29,RampDown,Recovery,
20181212,20181212,12:34,12/12/18,Tank9,HTAC,Tank,No,24.5,-68.9,34.3,RampDown,Recovery,
20181212,20181212,12:33,12/12/18,Tank10,HTHC,Tank,No,24.35,-68.6,34.28,RampDown,Recovery,
20181212,20181212,12:37,12/12/18,Tank11,ATHC,Tank,No,24.19,-68,34.26,RampDown,Recovery,
20181212,20181212,12:36,12/12/18,Tank12,ATHC,Tank,No,24.22,-67.3,34.26,RampDown,Recovery,
20181213,20181213,9:05,12/13/18,Tank1,ATAC,Tank,No,23.13,-66.3,34.35,RampDown,Recovery,
20181213,20181213,9:06,12/13/18,Tank2,HTHC,Tank,No,23.65,-66.3,34.4,RampDown,Recovery,
20181213,20181213,9:04,12/13/18,Tank3,ATHC,Tank,No,23.21,-66.3,34.28,RampDown,Recovery,
20181213,20181213,9:03,12/13/18,Tank4,HTAC,Tank,No,23.74,-65.9,34.35,RampDown,Recovery,
20181213,20181213,8:59,12/13/18,Tank5,HTHC,Tank,No,23.98,-66.3,34.38,RampDown,Recovery,
20181213,20181213,8:58,12/13/18,Tank6,ATAC,Tank,No,23.27,-66.3,34.26,RampDown,Recovery,
20181213,20181213,9:07,12/13/18,Tank7,HTAC,Tank,No,23.76,-66.3,34.42,RampDown,Recovery,
20181213,20181213,9:04,12/13/18,Tank8,ATAC,Tank,No,23.14,-66.2,34.38,RampDown,Recovery,
20181213,20181213,9:01,12/13/18,Tank9,HTAC,Tank,No,24.12,-66.1,34.45,RampDown,Recovery,
20181213,20181213,9:02,12/13/18,Tank10,HTHC,Tank,No,23.84,-66.4,34.38,RampDown,Recovery,
20181213,20181213,9:00,12/13/18,Tank11,ATHC,Tank,No,23.29,-66.4,34.29,RampDown,Recovery,
20181213,20181213,9:00,12/13/18,Tank12,ATHC,Tank,No,23.37,-66.1,34.34,RampDown,Recovery,
20181213,20181213,15:46,12/13/18,Tank1,ATAC,Tank,No,24.11,-71.4,34.42,RampDown,Recovery,
20181213,20181213,15:47,12/13/18,Tank2,HTHC,Tank,No,24.18,-71.1,34.42,RampDown,Recovery,
20181213,20181213,15:52,12/13/18,Tank3,ATHC,Tank,No,24.18,-73.8,34.46,RampDown,Recovery,
20181213,20181213,15:52,12/13/18,Tank4,HTAC,Tank,No,24.11,-74,34.45,RampDown,Recovery,
20181213,20181213,15:54,12/13/18,Tank5,HTHC,Tank,No,24.01,-75.5,34.45,RampDown,Recovery,
20181213,20181213,15:55,12/13/18,Tank6,ATAC,Tank,No,23.97,-73.1,34.46,RampDown,Recovery,
20181213,20181213,15:46,12/13/18,Tank7,HTAC,Tank,No,24.19,-72.5,34.22,RampDown,Recovery,
20181213,20181213,15:48,12/13/18,Tank8,ATAC,Tank,No,24.09,-70.8,34.43,RampDown,Recovery,
20181213,20181213,15:51,12/13/18,Tank9,HTAC,Tank,No,24.18,-73.5,34.5,RampDown,Recovery,
20181213,20181213,15:50,12/13/18,Tank10,HTHC,Tank,No,24.16,-74.1,34.49,RampDown,Recovery,
20181213,20181213,15:54,12/13/18,Tank11,ATHC,Tank,No,24.13,-73.6,34.46,RampDown,Recovery,
20181213,20181213,15:53,12/13/18,Tank12,ATHC,Tank,No,24.33,-73,34.48,RampDown,Recovery,
20181214,20181214,9:32,12/14/18,Tank1,ATAC,Tank,No,23.44,-67.6,34.43,RampDown,Recovery,
20181214,20181214,9:33,12/14/18,Tank2,HTHC,Tank,No,23.68,-67.5,34.44,RampDown,Recovery,
20181214,20181214,9:28,12/14/18,Tank3,ATHC,Tank,No,23.19,-67.6,34.45,RampDown,Recovery,
20181214,20181214,9:29,12/14/18,Tank4,HTAC,Tank,No,23.79,-67.3,34.54,RampDown,Recovery,
20181214,20181214,9:26,12/14/18,Tank5,HTHC,Tank,No,23.88,-67.7,34.46,RampDown,Recovery,
20181214,20181214,9:24,12/14/18,Tank6,ATAC,Tank,No,23.15,-67.4,34.36,RampDown,Recovery,
20181214,20181214,9:34,12/14/18,Tank7,HTAC,Tank,No,23.82,-67.7,34.46,RampDown,Recovery,
20181214,20181214,9:31,12/14/18,Tank8,ATAC,Tank,No,23.31,-67.6,34.43,RampDown,Recovery,
20181214,20181214,9:30,12/14/18,Tank9,HTAC,Tank,No,24.12,-67.6,34.46,RampDown,Recovery,
20181214,20181214,9:30,12/14/18,Tank10,HTHC,Tank,No,24.01,-67.8,34.47,RampDown,Recovery,
20181214,20181214,9:26,12/14/18,Tank11,ATHC,Tank,No,23.18,-67.7,34.41,RampDown,Recovery,
20181214,20181214,9:27,12/14/18,Tank12,ATHC,Tank,No,23.23,-67.5,34.43,RampDown,Recovery,
20181214,20181214,14:50,12/14/18,Tank1,ATAC,Tank,No,24.12,-71.2,34.4,RampDown,Recovery,
20181214,20181214,14:51,12/14/18,Tank2,HTHC,Tank,No,24.1,-69.7,34.46,RampDown,Recovery,
20181214,20181214,14:46,12/14/18,Tank3,ATHC,Tank,No,24.02,-71.8,34.44,RampDown,Recovery,
20181214,20181214,14:47,12/14/18,Tank4,HTAC,Tank,No,24.07,-72.1,34.43,RampDown,Recovery,
20181214,20181214,14:45,12/14/18,Tank5,HTHC,Tank,No,23.96,-72.2,34.39,RampDown,Recovery,
20181214,20181214,14:46,12/14/18,Tank6,ATAC,Tank,No,23.75,-72.2,34.4,RampDown,Recovery,
20181214,20181214,14:50,12/14/18,Tank7,HTAC,Tank,No,24.31,-72.8,34.47,RampDown,Recovery,
20181214,20181214,14:49,12/14/18,Tank8,ATAC,Tank,No,24.15,-71.6,34.44,RampDown,Recovery,
20181214,20181214,14:48,12/14/18,Tank9,HTAC,Tank,No,24.22,-72.8,34.44,RampDown,Recovery,
20181214,20181214,14:48,12/14/18,Tank10,HTHC,Tank,No,24.09,-73.4,34.44,RampDown,Recovery,
20181214,20181214,14:44,12/14/18,Tank11,ATHC,Tank,No,23.95,-72.3,34.36,RampDown,Recovery,
20181214,20181214,14:43,12/14/18,Tank12,ATHC,Tank,No,24.05,-72,34.2,RampDown,Recovery,
20181217,20181217,9:18,12/17/18,Tank1,ATAC,Tank,No,23.43,-65.7,34.62,Recovery,Recovery,
20181217,20181217,9:18,12/17/18,Tank2,HTHC,Tank,No,23.66,-65.5,34.65,Recovery,Recovery,
20181217,20181217,9:12,12/17/18,Tank3,ATHC,Tank,No,23.14,-65.4,34.48,Recovery,Recovery,
20181217,20181217,9:12,12/17/18,Tank4,HTAC,Tank,No,23.84,-64.4,34.54,Recovery,Recovery,
20181217,20181217,9:22,12/17/18,Tank5,HTHC,Tank,No,23.83,-65.8,34.66,Recovery,Recovery,
20181217,20181217,9:22,12/17/18,Tank6,ATAC,Tank,No,22.86,-65.9,34.54,Recovery,Recovery,
20181217,20181217,9:19,12/17/18,Tank7,HTAC,Tank,No,23.73,-65.4,34.63,Recovery,Recovery,
20181217,20181217,9:17,12/17/18,Tank8,ATAC,Tank,No,22.67,-63.7,34.52,Recovery,Recovery,
20181217,20181217,9:15,12/17/18,Tank9,HTAC,Tank,No,24.1,-65,34.6,Recovery,Recovery,
20181217,20181217,9:16,12/17/18,Tank10,HTHC,Tank,No,23.89,-65.5,34.6,Recovery,Recovery,
20181217,20181217,9:21,12/17/18,Tank11,ATHC,Tank,No,22.93,-65.3,34.58,Recovery,Recovery,
20181217,20181217,9:20,12/17/18,Tank12,ATHC,Tank,No,23.15,-65.7,34.69,Recovery,Recovery,
20181217,20181217,11:56,12/17/18,Tank1,ATAC,Tank,No,23.68,-67.7,34.51,Recovery,Recovery,
20181217,20181217,11:58,12/17/18,Tank2,HTHC,Tank,No,23.78,-67.4,34.59,Recovery,Recovery,
20181217,20181217,12:01,12/17/18,Tank3,ATHC,Tank,No,23.64,-69.6,34.6,Recovery,Recovery,
20181217,20181217,12:01,12/17/18,Tank4,HTAC,Tank,No,23.93,-69.3,34.63,Recovery,Recovery,
20181217,20181217,12:04,12/17/18,Tank5,HTHC,Tank,No,23.88,-70.4,34.69,Recovery,Recovery,
20181217,20181217,12:04,12/17/18,Tank6,ATAC,Tank,No,23.4,-69.7,34.59,Recovery,Recovery,
20181217,20181217,11:55,12/17/18,Tank7,HTAC,Tank,No,23.99,-68.7,34.29,Recovery,Recovery,
20181217,20181217,11:59,12/17/18,Tank8,ATAC,Tank,No,23.79,-68.3,34.62,Recovery,Recovery,
20181217,20181217,12:00,12/17/18,Tank9,HTAC,Tank,No,24.21,-69.9,34.66,Recovery,Recovery,
20181217,20181217,11:59,12/17/18,Tank10,HTHC,Tank,No,24,-71.6,34.63,Recovery,Recovery,
20181217,20181217,12:03,12/17/18,Tank11,ATHC,Tank,No,23.56,-68.6,34.61,Recovery,Recovery,
20181217,20181217,12:02,12/17/18,Tank12,ATHC,Tank,No,23.68,-69.9,34.63,Recovery,Recovery,
20181218,20181217,8:17,12/18/18,Tank1,ATAC,Tank,No,22.93,-63.9,34.67,Recovery,Recovery,
20181218,20181217,8:18,12/18/18,Tank2,HTHC,Tank,No,23.01,-64.1,34.67,Recovery,Recovery,
20181218,20181217,8:16,12/18/18,Tank3,ATHC,Tank,No,22.97,-64,34.63,Recovery,Recovery,
20181218,20181217,8:15,12/18/18,Tank4,HTAC,Tank,No,22.94,-63.7,34.62,Recovery,Recovery,
20181218,20181217,8:11,12/18/18,Tank5,HTHC,Tank,No,23.04,-63.7,34.7,Recovery,Recovery,
20181218,20181217,8:12,12/18/18,Tank6,ATAC,Tank,No,22.86,-63.4,34.62,Recovery,Recovery,
20181218,20181217,8:19,12/18/18,Tank7,HTAC,Tank,No,22.64,-63.7,34.64,Recovery,Recovery,
20181218,20181217,8:17,12/18/18,Tank8,ATAC,Tank,No,22.89,-63.9,34.65,Recovery,Recovery,
20181218,20181217,8:14,12/18/18,Tank9,HTAC,Tank,No,22.95,-63.8,34.67,Recovery,Recovery,
20181218,20181217,8:15,12/18/18,Tank10,HTHC,Tank,No,23.05,-63.7,34.66,Recovery,Recovery,
20181218,20181217,8:13,12/18/18,Tank11,ATHC,Tank,No,23.18,-63.9,34.68,Recovery,Recovery,
20181218,20181217,8:13,12/18/18,Tank12,ATHC,Tank,No,22.77,-63.1,34.66,Recovery,Recovery,
20181218,20181217,12:56,12/18/18,Tank1,ATAC,Tank,No,24.11,-68.6,34.57,Recovery,Recovery,
20181218,20181217,12:57,12/18/18,Tank2,HTHC,Tank,No,24.14,-68.6,34.61,Recovery,Recovery,
20181218,20181217,13:00,12/18/18,Tank3,ATHC,Tank,No,24.04,-70.2,34.6,Recovery,Recovery,
20181218,20181217,13:01,12/18/18,Tank4,HTAC,Tank,No,23.96,-69.3,34.63,Recovery,Recovery,
20181218,20181217,13:03,12/18/18,Tank5,HTHC,Tank,No,24,-70.8,34.61,Recovery,Recovery,
20181218,20181217,13:04,12/18/18,Tank6,ATAC,Tank,No,24.05,-69.9,34.65,Recovery,Recovery,
20181218,20181217,12:55,12/18/18,Tank7,HTAC,Tank,No,24.28,-69.1,34.41,Recovery,Recovery,
20181218,20181217,12:57,12/18/18,Tank8,ATAC,Tank,No,24.32,-70.4,34.65,Recovery,Recovery,
20181218,20181217,12:59,12/18/18,Tank9,HTAC,Tank,No,24.23,-70.6,34.64,Recovery,Recovery,
20181218,20181217,12:59,12/18/18,Tank10,HTHC,Tank,No,23.99,-70.4,34.65,Recovery,Recovery,
20181218,20181217,13:02,12/18/18,Tank11,ATHC,Tank,No,24.1,-68.9,34.64,Recovery,Recovery,
20181218,20181217,13:02,12/18/18,Tank12,ATHC,Tank,No,24.13,-70.7,34.69,Recovery,Recovery,
20181219,20181217,10:13,12/19/18,Tank1,ATAC,Tank,No,22.44,-65.9,34.72,Recovery,Recovery,
20181219,20181217,10:14,12/19/18,Tank2,HTHC,Tank,No,22.61,-65.9,34.71,Recovery,Recovery,
20181219,20181217,10:10,12/19/18,Tank3,ATHC,Tank,No,22.47,-65.9,34.73,Recovery,Recovery,
20181219,20181217,10:11,12/19/18,Tank4,HTAC,Tank,No,22.61,-69.5,34.76,Recovery,Recovery,
20181219,20181217,10:08,12/19/18,Tank5,HTHC,Tank,No,22.71,-66,34.66,Recovery,Recovery,
20181219,20181217,10:07,12/19/18,Tank6,ATAC,Tank,No,22.86,-65.5,34.69,Recovery,Recovery,
20181219,20181217,10:15,12/19/18,Tank7,HTAC,Tank,No,22.45,-66.3,34.7,Recovery,Recovery,
20181219,20181217,10:13,12/19/18,Tank8,ATAC,Tank,No,22.23,-65.7,34.72,Recovery,Recovery,
20181219,20181217,10:12,12/19/18,Tank9,HTAC,Tank,No,22.46,-66.1,34.71,Recovery,Recovery,
20181219,20181217,10:11,12/19/18,Tank10,HTHC,Tank,No,22.84,-66.3,34.75,Recovery,Recovery,
20181219,20181217,10:08,12/19/18,Tank11,ATHC,Tank,No,22.92,-65.9,34.74,Recovery,Recovery,
20181219,20181217,10:09,12/19/18,Tank12,ATHC,Tank,No,22.88,-65.5,34.7,Recovery,Recovery,
20181221,20181221,8:56,12/21/18,Tank1,ATAC,Tank,No,22.84,-62.7,34.4,Recovery,Recovery,
20181221,20181221,8:55,12/21/18,Tank2,HTHC,Tank,No,22.98,-62.7,34.39,Recovery,Recovery,
20181221,20181221,8:59,12/21/18,Tank3,ATHC,Tank,No,22.87,-63,34.4,Recovery,Recovery,
20181221,20181221,9:00,12/21/18,Tank4,HTAC,Tank,No,22.89,-62.7,34.41,Recovery,Recovery,
20181221,20181221,9:02,12/21/18,Tank5,HTHC,Tank,No,22.98,-62.9,34.38,Recovery,Recovery,
20181221,20181221,9:03,12/21/18,Tank6,ATAC,Tank,No,22.95,-62.9,34.39,Recovery,Recovery,
20181221,20181221,8:54,12/21/18,Tank7,HTAC,Tank,No,22.96,-63,34.38,Recovery,Recovery,
20181221,20181221,8:57,12/21/18,Tank8,ATAC,Tank,No,22.82,-62.5,34.38,Recovery,Recovery,
20181221,20181221,8:59,12/21/18,Tank9,HTAC,Tank,No,22.94,-62.7,34.39,Recovery,Recovery,
20181221,20181221,8:58,12/21/18,Tank10,HTHC,Tank,No,22.98,-62.8,34.42,Recovery,Recovery,
20181221,20181221,9:02,12/21/18,Tank11,ATHC,Tank,No,22.96,-62.9,34.41,Recovery,Recovery,
20181221,20181221,9:01,12/21/18,Tank12,ATHC,Tank,No,22.93,-62.7,34.43,Recovery,Recovery,
20181221,20181221,13:01,12/21/18,Tank1,ATAC,Tank,No,23.33,-65.6,34.18,Recovery,Recovery,
20181221,20181221,13:03,12/21/18,Tank2,HTHC,Tank,No,23.34,-65.7,34.31,Recovery,Recovery,
20181221,20181221,13:07,12/21/18,Tank3,ATHC,Tank,No,23.31,-67.3,34.35,Recovery,Recovery,
20181221,20181221,13:08,12/21/18,Tank4,HTAC,Tank,No,23.38,-67.6,34.36,Recovery,Recovery,
20181221,20181221,13:10,12/21/18,Tank5,HTHC,Tank,No,23.31,-68.4,34.35,Recovery,Recovery,
20181221,20181221,13:10,12/21/18,Tank6,ATAC,Tank,No,23.28,-68.8,34.37,Recovery,Recovery,
20181221,20181221,13:03,12/21/18,Tank7,HTAC,Tank,No,23.48,-67.7,34.37,Recovery,Recovery,
20181221,20181221,13:04,12/21/18,Tank8,ATAC,Tank,No,23.46,-67.7,34.36,Recovery,Recovery,
20181221,20181221,13:06,12/21/18,Tank9,HTAC,Tank,No,23.48,-69.2,34.37,Recovery,Recovery,
20181221,20181221,13:05,12/21/18,Tank10,HTHC,Tank,No,23.45,-70.2,34.39,Recovery,Recovery,
20181221,20181221,13:09,12/21/18,Tank11,ATHC,Tank,No,23.34,-68.5,34.38,Recovery,Recovery,
20181221,20181221,13:08,12/21/18,Tank12,ATHC,Tank,No,23.4,-69.1,34.41,Recovery,Recovery,
20181224,20181224,8:30,12/24/18,Tank1,ATAC,Tank,No,23.37,-63,34.52,Recovery,Recovery,
20181224,20181224,8:31,12/24/18,Tank2,HTHC,Tank,No,23.41,-63.2,34.48,Recovery,Recovery,
20181224,20181224,8:29,12/24/18,Tank3,ATHC,Tank,No,23.44,-63.3,34.52,Recovery,Recovery,
20181224,20181224,8:28,12/24/18,Tank4,HTAC,Tank,No,23.16,-62.5,34.49,Recovery,Recovery,
20181224,20181224,8:24,12/24/18,Tank5,HTHC,Tank,No,23.31,-62.7,34.51,Recovery,Recovery,
20181224,20181224,8:23,12/24/18,Tank6,ATAC,Tank,No,23.52,-62.1,34.48,Recovery,Recovery,
20181224,20181224,8:31,12/24/18,Tank7,HTAC,Tank,No,23.22,-62.5,34.5,Recovery,Recovery,
20181224,20181224,8:32,12/24/18,Tank8,ATAC,Tank,No,23.26,-62.7,34.51,Recovery,Recovery,
20181224,20181224,8:27,12/24/18,Tank9,HTAC,Tank,No,23.13,-62,34.52,Recovery,Recovery,
20181224,20181224,8:28,12/24/18,Tank10,HTHC,Tank,No,23.19,-61.8,34.54,Recovery,Recovery,
20181224,20181224,8:25,12/24/18,Tank11,ATHC,Tank,No,23.19,-62.4,34.51,Recovery,Recovery,
20181224,20181224,8:26,12/24/18,Tank12,ATHC,Tank,No,23.14,-61.8,34.52,Recovery,Recovery,
20181224,20181224,10:57,12/24/18,Tank1,ATAC,Tank,No,23.61,-63.8,34.47,Recovery,Recovery,
20181224,20181224,10:58,12/24/18,Tank2,HTHC,Tank,No,23.6,-64.2,34.47,Recovery,Recovery,
20181224,20181224,11:00,12/24/18,Tank3,ATHC,Tank,No,23.61,-65,34.53,Recovery,Recovery,
20181224,20181224,11:01,12/24/18,Tank4,HTAC,Tank,No,23.48,-65.5,34.5,Recovery,Recovery,
20181224,20181224,11:03,12/24/18,Tank5,HTHC,Tank,No,23.55,-66,34.53,Recovery,Recovery,
20181224,20181224,11:03,12/24/18,Tank6,ATAC,Tank,No,23.5,-66,34.52,Recovery,Recovery,
20181224,20181224,10:58,12/24/18,Tank7,HTAC,Tank,No,23.57,-65.5,34.53,Recovery,Recovery,
20181224,20181224,10:56,12/24/18,Tank8,ATAC,Tank,No,23.62,-64.5,34.36,Recovery,Recovery,
20181224,20181224,11:00,12/24/18,Tank9,HTAC,Tank,No,23.54,-66.3,34.52,Recovery,Recovery,
20181224,20181224,10:59,12/24/18,Tank10,HTHC,Tank,No,23.55,-66.3,34.54,Recovery,Recovery,
20181224,20181224,11:02,12/24/18,Tank11,ATHC,Tank,No,23.49,-66.1,34.54,Recovery,Recovery,
20181224,20181224,11:01,12/24/18,Tank12,ATHC,Tank,No,23.48,-65.7,34.56,Recovery,Recovery,
20181226,20181226,9:29,12/26/18,Tank1,ATAC,Tank,No,23.45,-63,34.45,Recovery,Recovery,
20181226,20181226,9:30,12/26/18,Tank2,HTHC,Tank,No,23.58,-63.3,34.55,Recovery,Recovery,
20181226,20181226,9:27,12/26/18,Tank3,ATHC,Tank,No,23.54,-63.3,34.57,Recovery,Recovery,
20181226,20181226,9:28,12/26/18,Tank4,HTAC,Tank,No,23.56,-63.1,34.52,Recovery,Recovery,
20181226,20181226,9:23,12/26/18,Tank5,HTHC,Tank,No,23.64,-63.5,34.52,Recovery,Recovery,
20181226,20181226,9:22,12/26/18,Tank6,ATAC,Tank,No,23.59,-63.5,34.57,Recovery,Recovery,
