NCBI_Sample_Name,host_subject_id,NCBI_Sample_Title,title,host,Sample.Date,geo_loc_name,Plug_ID,env_broad_scale,lat_lon,env_medium,env_local_scale,organism,host_life_stage,host_tissue_sampled,isolation_source,samp_collect_device,samp_mat_process,size_frac,samp_size,SRA_upload,filename1,filename2
1281_ATHC,HPW118,1281_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-06,USA: Hawaii Reef.35.36,1281,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW118_S111_L001_R1_001.fastq.gz,HPW118_S111_L001_R2_001.fastq.gz
1651_ATAC,HPW189,1651_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1651,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW189_S108_L001_R1_001.fastq.gz,HPW189_S108_L001_R2_001.fastq.gz
2306_ATAC,HPW096,2306_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii Reef.18,2306,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW096_S96_L001_R1_001.fastq.gz,HPW096_S96_L001_R2_001.fastq.gz
1562_HTAC,HPW154,1562_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.11.13,1562,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW154_S163_L001_R1_001.fastq.gz,HPW154_S163_L001_R2_001.fastq.gz
1647_HTAC,HPW071,1647_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,1647,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW071_S81_L001_R1_001.fastq.gz,HPW071_S81_L001_R2_001.fastq.gz
1237_ATHC,HPW151,1237_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.35.36,1237,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW151_S127_L001_R1_001.fastq.gz,HPW151_S127_L001_R2_001.fastq.gz
1582_HTAC,HPW082,1582_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii Lilipuna.Fringe,1582,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW082_S23_L001_R1_001.fastq.gz,HPW082_S23_L001_R2_001.fastq.gz
1178_HTHC,HPW138,1178_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Lilipuna.Fringe,1178,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW138_S161_L001_R1_001.fastq.gz,HPW138_S161_L001_R2_001.fastq.gz
1076_ATAC,HPW094,1076_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.35.36,1076,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW094_S72_L001_R1_001.fastq.gz,HPW094_S72_L001_R2_001.fastq.gz
1777_ATAC,HPW148,1777_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,1777,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW148_S186_L001_R1_001.fastq.gz,HPW148_S186_L001_R2_001.fastq.gz
2879_ATHC,HPW087,2879_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,2879,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW087_S83_L001_R1_001.fastq.gz,HPW087_S83_L001_R2_001.fastq.gz
2188_ATHC,HPW119,2188_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.35.36,2188,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW119_S123_L001_R1_001.fastq.gz,HPW119_S123_L001_R2_001.fastq.gz
2668_ATHC,HPW142,2668_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii Lilipuna.Fringe,2668,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW142_S114_L001_R1_001.fastq.gz,HPW142_S114_L001_R2_001.fastq.gz
1451_ATHC,HPW232,1451_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.18,1451,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW232_S280_L001_R1_001.fastq.gz,HPW232_S280_L001_R2_001.fastq.gz
2302_ATAC,HPW157,2302_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.18,2302,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW157_S104_L001_R1_001.fastq.gz,HPW157_S104_L001_R2_001.fastq.gz
1248_HTAC,HPW143,1248_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii HIMB,1248,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW143_S126_L001_R1_001.fastq.gz,HPW143_S126_L001_R2_001.fastq.gz
2756_ATHC,HPW144,2756_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.42.43,2756,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW144_S138_L001_R1_001.fastq.gz,HPW144_S138_L001_R2_001.fastq.gz
1416_HTHC,HPW107,1416_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii Reef.11.13,1416,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW107_S169_L001_R1_001.fastq.gz,HPW107_S169_L001_R2_001.fastq.gz
2185_HTHC,HPW083,2185_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,2185,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW083_S35_L001_R1_001.fastq.gz,HPW083_S35_L001_R2_001.fastq.gz
2005_HTAC,HPW285,2005_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.18,2005,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW285_S251_L001_R1_001.fastq.gz,HPW285_S251_L001_R2_001.fastq.gz
1270_HTHC,HPW114,1270_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii HIMB,1270,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW114_S158_L001_R1_001.fastq.gz,HPW114_S158_L001_R2_001.fastq.gz
1596_HTAC,HPW161,1596_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii Reef.42.43,1596,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW161_S152_L001_R1_001.fastq.gz,HPW161_S152_L001_R2_001.fastq.gz
1452_ATAC,HPW291,1452_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.35.36,1452,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW291_S228_L001_R1_001.fastq.gz,HPW291_S228_L001_R2_001.fastq.gz
2190_HTHC,HPW233,2190_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.42.43,2190,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW233_S197_L001_R1_001.fastq.gz,HPW233_S197_L001_R2_001.fastq.gz
1140_HTHC,HPW252,1140_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii HIMB,1140,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW252_S235_L001_R1_001.fastq.gz,HPW252_S235_L001_R2_001.fastq.gz
1418_HTHC,HPW209,1418_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Lilipuna.Fringe,1418,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW209_S194_L001_R1_001.fastq.gz,HPW209_S194_L001_R2_001.fastq.gz
1632_HTAC,HPW188,1632_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii HIMB,1632,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW188_S191_L001_R1_001.fastq.gz,HPW188_S191_L001_R2_001.fastq.gz
1120_ATAC,HPW193,1120_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.42.43,1120,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW193_S156_L001_R1_001.fastq.gz,HPW193_S156_L001_R2_001.fastq.gz
2731_ATHC,HPW261,2731_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,2731,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW261_S248_L001_R1_001.fastq.gz,HPW261_S248_L001_R2_001.fastq.gz
2736_ATHC,HPW283,2736_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.42.43,2736,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW283_S227_L001_R1_001.fastq.gz,HPW283_S227_L001_R2_001.fastq.gz
1729_HTAC,HPW294,1729_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.18,1729,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW294_S264_L001_R1_001.fastq.gz,HPW294_S264_L001_R2_001.fastq.gz
1459_ATHC,HPW182,1459_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Reef.18,1459,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW182_S119_L001_R1_001.fastq.gz,HPW182_S119_L001_R2_001.fastq.gz
2007_HTAC,HPW246,2007_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.42.43,2007,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW246_S258_L001_R1_001.fastq.gz,HPW246_S258_L001_R2_001.fastq.gz
1154_ATHC,HPW256,1154_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii HIMB,1154,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW256_S283_L001_R1_001.fastq.gz,HPW256_S283_L001_R2_001.fastq.gz
1274_HTHC,HPW292,1274_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii HIMB,1274,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW292_S240_L001_R1_001.fastq.gz,HPW292_S240_L001_R2_001.fastq.gz
1302_HTAC,HPW304,1302_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.35.36,1302,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW304_S303_L001_R1_001.fastq.gz,HPW304_S303_L001_R2_001.fastq.gz
2555_ATHC,HPW279,2555_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.18,2555,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW279_S274_L001_R1_001.fastq.gz,HPW279_S274_L001_R2_001.fastq.gz
2735_ATHC,HPW104,2735_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.42.43,2735,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW104_S133_L001_R1_001.fastq.gz,HPW104_S133_L001_R2_001.fastq.gz
2009_HTHC,HPW243,2009_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii Lilipuna.Fringe,2009,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW243_S222_L001_R1_001.fastq.gz,HPW243_S222_L001_R2_001.fastq.gz
1628_ATAC,HPW238,1628_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1628,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW238_S257_L001_R1_001.fastq.gz,HPW238_S257_L001_R2_001.fastq.gz
2733_ATHC,HPW227,2733_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.42.43,2733,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW227_S220_L001_R1_001.fastq.gz,HPW227_S220_L001_R2_001.fastq.gz
1169_HTHC,HPW273,1169_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.35.36,1169,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW273_S202_L001_R1_001.fastq.gz,HPW273_S202_L001_R2_001.fastq.gz
1289_HTAC,HPW203,1289_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1289,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW203_S301_L001_R1_001.fastq.gz,HPW203_S301_L001_R2_001.fastq.gz
1420_ATAC,HPW213,1420_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii Reef.35.36,1420,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW213_S242_L001_R1_001.fastq.gz,HPW213_S242_L001_R2_001.fastq.gz
1124_HTHC,HPW274,1124_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,1124,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW274_S214_L001_R1_001.fastq.gz,HPW274_S214_L001_R2_001.fastq.gz
1221_ATHC,HPW321,1221_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1221,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW321_S306_L001_R1_001.fastq.gz,HPW321_S306_L001_R2_001.fastq.gz
1108_ATAC,HPW315,1108_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1108,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW315_S313_L001_R1_001.fastq.gz,HPW315_S313_L001_R2_001.fastq.gz
2195_HTHC,HPW305,2195_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.42.43,2195,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW305_S307_L001_R1_001.fastq.gz,HPW305_S307_L001_R2_001.fastq.gz
1571_HTAC,HPW126,1571_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-23,USA: Hawaii Reef.35.36,1571,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW126_S112_L001_R1_001.fastq.gz,HPW126_S112_L001_R2_001.fastq.gz
1762_ATAC,HPW211,1762_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.42.43,1762,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW211_S218_L001_R1_001.fastq.gz,HPW211_S218_L001_R2_001.fastq.gz
